sim,total_net_income,default_rate,lgd,margin_shock
2375,-49386670.677033156,0.13588781072414413,0.8257166122649777,-0.0027577415766979964
2376,-6395464.38916989,0.05850501399785375,0.4488247084836648,-0.0026867532968924573
2377,-6148837.795799443,0.0549054041093929,0.3514293159721947,-0.015414374391327213
2378,-5282302.047591016,0.05601937603344426,0.2984855771256919,-0.017069432740232652
2379,-2045547.6538496315,0.06561579244450176,0.3137842461889797,0.0032749639264090923
2380,-11533222.465158757,0.09950226418268414,0.3855103199586461,0.0009036815174271373
2381,-8893245.13280128,0.06233220151177764,0.43852315056692115,-0.010398118446332361
2382,-15707157.369545072,0.10782461491956946,0.3393234414427343,-0.01900372852264441
2383,-30160321.47561225,0.14640989723392955,0.5418845186416043,0.008229404070328272
2384,1721621.6514320206,0.06726580072074706,0.2,0.0040584985842887925
2385,-23995949.99154292,0.10910225420534617,0.4837146403172367,-0.01977221442428935
2386,-10004514.890914755,0.06769372441755592,0.2894265795498422,-0.03
2387,-12112177.27876497,0.1063061627106161,0.3893792254444372,0.004594865715475589
2388,11086163.416128268,0.03955503250538392,0.2,0.03
2389,-26388889.926585738,0.09621980979048494,0.5441822562372466,-0.03
2390,-310591.39530812297,0.08189949960607697,0.2,0.0018204271421622936
2391,-48926311.26154575,0.10980483533930067,0.8873557849738076,-0.03
2392,-4737926.814150122,0.07368979447274152,0.2,-0.01882864537787266
2393,-3787594.025692109,0.09565029348427692,0.26661625522934373,0.0060853803455372096
2394,8265289.135569873,0.03199498979842401,0.3912375560825991,0.027963711252648293
2395,-24471468.078348998,0.12492974784599649,0.388428459407848,-0.03
2396,2583957.5395679967,0.06677823042022787,0.2,0.007259464583308033
2397,-11854992.335389555,0.06710229699709447,0.5047426235850704,-0.009194613578782396
2398,-6091444.394744188,0.07167892146840091,0.4161855133425433,0.005538701516743465
2399,-2124468.515684815,0.06004017801152427,0.30430874608914926,-0.0015964309751738083
2400,-1021223.0635178527,0.06553899710446669,0.2647168243903948,0.0009314670036524698
2401,9903200.302729312,0.04487207405770802,0.2,0.027437669672787404
2402,2854696.4418506566,0.05415507098944925,0.4500767888270455,0.03
2403,12171001.821880326,0.028706648447863338,0.2,0.03
2404,-6987155.92656805,0.06292201996059672,0.5638504015306881,0.013123202032986916
2405,-12186428.520121466,0.08556796557813284,0.4514019095502908,-0.0011422570136528564
2406,-18291714.430305682,0.060118814608081925,0.8663329169637308,0.0013104508128721753
2407,13668830.643694196,0.013728360229724637,0.2,0.03
2408,-3224641.0446214993,0.07672814459432636,0.2929058076475709,0.002343941781884166
2409,-29376276.465009186,0.10681729056917533,0.6718017426346724,-0.00359182488288302
2410,-12482879.356408784,0.0881561483353686,0.49357641887090725,0.007303679902962993
2411,-10583690.961675301,0.09146280820794009,0.5299770432995978,0.02453601326407549
2412,-4781187.155365976,0.09336887438099103,0.28007764023252235,0.00345211743684495
2413,-3274831.536415411,0.04952860725270587,0.2,-0.02257824581434028
2414,-7321620.701960687,0.06909298120653536,0.5073043361948854,0.010966414877611306
2415,-12092712.919889929,0.0776852401322195,0.45027288368751117,-0.007945971302600522
2416,-15907811.537015747,0.08407934637449477,0.5895424026219029,0.005743049439607912
2417,-7223290.091609391,0.04205778011097702,0.5173478615175863,-0.014796218195333655
2418,4136948.340162142,0.012717380127400299,0.2,-0.007900250414811103
2419,-2163387.01927715,0.05503785671221659,0.5824721739675524,0.025372942972705276
2420,-6740263.663008219,0.08528388186203195,0.4143604594274803,0.013818507168709691
2421,-28929171.064077627,0.133994972415463,0.42868530382905495,-0.03
2422,312375.10301334783,0.058132572881771274,0.33608330210525916,0.010482892970505682
2423,8447671.468863295,0.012218548415099784,0.4304752292366062,0.014403525313420212
2424,-3121660.7920352723,0.06607869916740683,0.45829714048364034,0.018112178277830952
2425,-4903476.016870724,0.057372859023920135,0.3588967474587982,-0.007965940074054451
2426,-318587.5856706761,0.06363664454719047,0.28101580863677467,0.0047456943377411015
2427,-30420212.355205875,0.10109805518889184,0.7584991947170217,0.0019849876809568436
2428,-17161983.43384719,0.10849324913680584,0.42686675763547927,-0.00559699419671041
2429,-28738541.391055238,0.11580600944097727,0.5174733770172474,-0.024361749503862412
2430,-6876191.2306620665,0.07359503734954874,0.5956341266117482,0.03
2431,-21895109.627074238,0.13105528331441765,0.4853590327870579,0.00980717304322193
2432,-13669042.791035468,0.04968489263607587,0.6785867983441849,-0.016634570548357316
2433,-28606458.7251282,0.10216447413330204,0.5559295563884877,-0.03
2434,11252236.800095374,0.037894298665712874,0.2,0.03
2435,10804771.386021256,0.01940090649320625,0.4022542137859536,0.028682568839741695
2436,-41881586.03671925,0.09474280045009703,0.8797133398085709,-0.03
2437,-2612803.385464281,0.06971972626654988,0.4440134209818959,0.02143781127594156
2438,1538366.86003468,0.05129544434543294,0.5264911915256365,0.03
2439,886779.4456261257,0.05486025235474461,0.2,-0.004106997975997654
2440,-6060041.46062015,0.13205950961732102,0.3195787745757174,0.03
2441,-14170992.426783051,0.09080246004413264,0.3478740722137441,-0.022795075365877812
2442,1559548.3690622095,0.11592860900661883,0.2,0.022566856143176817
2443,-12190572.448876852,0.0768871194949727,0.488291845803057,-0.003287458493914596
2444,-35142294.080515,0.08730229568956602,0.8002987887375066,-0.03
2445,-11396046.543913996,0.08722227737522412,0.3677917832656885,-0.010909749806229085
2446,10854718.759567412,0.04048939353281681,0.2,0.029457015525963706
2447,8523680.424324943,0.04758568803703587,0.2161729867868245,0.024591674412961364
2448,-47679007.76121206,0.15614221578847481,0.6126035814653805,-0.028599478516322944
2449,-3170378.2119953744,0.06853373092532757,0.23912038757030718,-0.009415627783909366
2450,-18107748.636392076,0.11136720636440758,0.33644329478949014,-0.026714912981065805
2451,-11019104.250381581,0.10752774136625991,0.4260210151351632,0.017582037438587935
2452,-24938455.507815726,0.11392745589011644,0.48760478061248613,-0.018017060092968912
2453,-24003322.676885772,0.10942153652631939,0.491895646553476,-0.017736395863507295
2454,-7345232.469927829,0.06884274327804364,0.3797324734812751,-0.006653061810454513
2455,-28944914.6891205,0.11905528643346293,0.5896315551337823,-0.004966050540813815
2456,3028465.1839983896,0.011017369444646596,0.6380996863751147,-0.0034351927436631624
2457,-30286018.054275073,0.11602474693309985,0.6140418368218041,-0.008186204691733461
2458,-23468647.894288443,0.09297768845788777,0.5212644689570067,-0.026173108963395413
2459,-16158723.333214965,0.10124817979573371,0.4590808026528037,-0.0013174118400047753
2460,-23711635.81890302,0.09031120263512735,0.7136458766241349,0.004315303086660982
2461,-5466035.17067182,0.07584215889838683,0.25594925776201066,-0.012499002093573195
2462,-20038698.804288734,0.0998040071177136,0.4537491297820445,-0.018933933567515954
2463,-10543544.10480109,0.07760657116624767,0.3785265415215929,-0.012873982741035555
2464,-33514163.547655858,0.10077842822778367,0.7095922680688656,-0.020360787482118
2465,-12572938.88664035,0.12102716473931646,0.3698739940496285,0.009414274827578999
2466,-7247489.865847103,0.06518354930918108,0.6610499555118429,0.027071349454250458
2467,-14654356.394451559,0.10016400754057173,0.4867926918844735,0.009082742436147912
2468,-4428027.698485162,0.07844123388799876,0.2,-0.015739951382368337
2469,-39989552.61958377,0.14775075363830872,0.6643602652591538,0.006584835357808132
2470,9021032.031029258,0.03550455792734305,0.2814086989452951,0.025967256750859053
2471,-9550696.997847484,0.10733939987834867,0.4439456480381785,0.026986489396710302
2472,-25359683.560335696,0.11724671931190911,0.5123440778035844,-0.010784337388817575
2473,-4295596.118264047,0.09007012734935294,0.3667380216411798,0.01890022572434638
2474,-3346566.2164032934,0.08335498157219302,0.2,-0.0095517431836747
2475,-14170296.66914083,0.09931257136728476,0.36499708101977213,-0.013623202650468685
2476,-12776969.463395257,0.1154983631567397,0.4203945756729668,0.016067435626378995
2477,-32259729.750055905,0.10910313563093048,0.6000293500901275,-0.027320083805946666
2478,-4965969.484666713,0.06499450882818048,0.30041560165026937,-0.010308015401479027
2479,-26846890.712936964,0.10513298852403145,0.6649649274686432,0.0027199383525974598
2480,13287301.925606573,0.01,0.35087294821201753,0.03
2481,6698981.086432046,0.04585227796750915,0.3638940506356621,0.03
2482,-15573822.389744258,0.07701407043681283,0.6572767231642804,0.009125070966746755
2483,-7296171.043841119,0.07414048011014981,0.38918462708902546,-0.0011239481648765725
2484,-11694199.254307402,0.06258842801904063,0.43828875800236783,-0.021226086806876484
2485,-18821571.269135892,0.08800441592785233,0.5592654257212939,-0.006410456522677285
2486,-20840091.2747981,0.0768670403800369,0.7258286209498921,-0.0014187894440412885
2487,4809715.574511532,0.06830256101258883,0.2996066601446842,0.03
2488,-946066.9952964205,0.04116330286058894,0.7767954731966005,0.03
2489,892237.4865048574,0.010725607769161677,0.4611940087151848,-0.015938896362014173
2490,-1194289.9826664105,0.08626211409627743,0.28983035250914,0.015303866828934322
2491,-7869833.0895644985,0.08724983946168052,0.3220948388444749,-0.004859560390516761
2492,3031572.46158522,0.06234986874358274,0.22644201812503684,0.01052152465173474
2493,-25368650.95164153,0.13291613705776748,0.4432282633352672,-0.013098583552661809
2494,-17263349.383950952,0.0980561022852132,0.4176811054418098,-0.01653216571166992
2495,-23842889.23852588,0.07588712233745551,0.7025503188820001,-0.01810738979639677
2496,7871988.386767116,0.04064284622019768,0.2,0.017782057739489435
2497,-871702.4440692058,0.0343553182464035,0.24956952828724885,-0.01574301177552492
2498,-9441142.220492473,0.07384603435933226,0.5628311319871315,0.015437172466043295
2499,-2130744.2915752027,0.07921775052454545,0.21871530115377624,-0.003479385745146987
2500,-10457811.527361143,0.055761636729221006,0.6270478127340561,-0.0015417915590686699
2501,-1541919.323352511,0.06274351265076808,0.2,-0.010560923507969961
2502,-20084045.542424608,0.09417963065444562,0.4402531606217318,-0.026633202012542025
2503,-7244960.649519875,0.055086005117809304,0.4923243533198479,-0.004333913676932011
2504,-8518941.699592017,0.055391069940876114,0.5743184489695801,-0.00011626889962201847
2505,-11464482.843442976,0.07492157234604402,0.4282102982071994,-0.011173987246755737
2506,-4558801.222061542,0.06884134141937212,0.31210354163723114,-0.0048497888054017425
2507,-10303059.788260795,0.08154757471418382,0.42452682981143336,-0.0016137433527176049
2508,-1311410.8170011812,0.021031755990745422,0.46478363192345384,-0.015110043997827876
2509,-35450081.98423633,0.11628423267202381,0.6781183948891558,-0.01353249854033325
2510,12996256.609982416,0.02045410056684243,0.2,0.03
2511,-16594171.251184285,0.12469801770504677,0.262808314348814,-0.03
2512,-16536592.063460018,0.08223885906626563,0.49983813566629576,-0.013377835013602422
2513,-15305825.242748184,0.10265494049906453,0.3614042104388331,-0.016416503803514528
2514,-33227810.52699278,0.1247426026023756,0.6264177734722873,-0.006192729851804075
2515,-23554222.778138924,0.0920827094653063,0.732291065350349,0.010799147262461617
2516,-24674299.51274141,0.08102043528454825,0.6248602611406617,-0.02666652198527852
2517,5580716.8061018,0.022305788277496748,0.25788416779508516,0.004092609690149323
2518,-31440505.967009112,0.11388352623199241,0.5484932486205712,-0.03
2519,12951823.368205301,0.011684706644730716,0.2,0.026374927341685464
2520,-13152872.318266844,0.11453542097908143,0.2700436415645119,-0.02008429337813405
2521,-10053275.13004411,0.13156728376186866,0.23088459595428845,-0.008976441523788745
2522,-53714082.02144238,0.13480967488090945,0.8062135501041876,-0.026707103217223808
2523,-2404650.2760565653,0.087759727506735,0.2472623886516507,0.004046647800564241
2524,2391625.647698161,0.06814447995022577,0.2,0.0070402897418521205
2525,-32527519.683055915,0.12098855114848436,0.5342519774463379,-0.03
2526,-16598559.320601957,0.11868632161063014,0.34067953724422506,-0.014943837739688838
2527,-5147334.650138475,0.07318628435707002,0.2,-0.020637532646943485
2528,-23702229.994742744,0.09967070483800036,0.5620235969984794,-0.01223705955618119
2529,4303377.654213357,0.07570583136669648,0.2,0.017536894914949582
2530,-28056475.910410296,0.10768506328267108,0.644815789281775,-0.002969028353469783
2531,-44279171.05810279,0.1422545519743787,0.6785039152180288,-0.013517517988202714
2532,9098566.29543255,0.024523424754121642,0.2,0.01626587057381531
2533,-16602724.175475765,0.09151882625938058,0.6216232956276261,0.01741269384992155
2534,-19960603.15974484,0.10059899766761264,0.49014912247883485,-0.0107135001123783
2535,3526019.6080133347,0.042870976524686105,0.26464033174833757,0.007011335080448787
2536,-4287288.470644094,0.09181003621389885,0.42106410005717,0.03
2537,-4718904.841550108,0.06608044475770353,0.49809160992359713,0.01700256806045578
2538,7164645.695803775,0.04774318302392301,0.28075814560948953,0.02537753230734162
2539,8143818.551769103,0.04929284547167609,0.2798721822160214,0.03
2540,-29121072.1879344,0.11383846081392998,0.5079608183012805,-0.03
2541,-7200146.735673672,0.08667358042841852,0.38823701814897843,0.00868773563241484
2542,-10408539.221019283,0.0872403654695869,0.40696967675530027,-0.00028766250531116915
2543,-14472774.533406226,0.10644923161113652,0.26800458742964894,-0.03
2544,-15256557.861079087,0.09479940978408016,0.35245774732268575,-0.023476057643556265
2545,-5848452.862276734,0.09186138538735296,0.2756911780127153,-0.0023702272260342568
2546,-21905615.87839089,0.1137830452614332,0.38137988828133185,-0.03
2547,-4288255.358240124,0.08170411024231025,0.4731689009911483,0.03
2548,-14356109.38562072,0.07737943101154322,0.5734391692214419,0.0016265794023196034
2549,-4773381.826883602,0.07714101654925964,0.3137633625161361,-0.00034637163283655073
2550,-24195626.92166743,0.07762058699335814,0.6180652457675088,-0.03
2551,6969022.131388949,0.06514373295423101,0.24784101767546624,0.03
2552,-25824463.098041948,0.08648496678865387,0.6210397268753356,-0.025124575821972125
2553,-8627330.722355895,0.07472602012794716,0.3671025228475727,-0.009159116590263375
2554,-11547429.233407209,0.12230853757443208,0.32078019891741616,0.0025691118930036417
2555,7091699.145545823,0.042378606197134294,0.34153503451392614,0.027194446599243305
2556,-14709381.092069698,0.07611786589030804,0.4314087663475612,-0.022454126354214735
2557,-16421710.238545261,0.10492661220588391,0.34774736972017667,-0.022010754889531955
2558,1949522.1597731076,0.04103320975704266,0.2662649241033995,-1.6887604149367076e-05
2559,3814295.3984413743,0.04824445048684993,0.28993742297379743,0.01334386054523346
2560,-16422976.259713143,0.09347847433060169,0.47053628111041407,-0.007267420676779648
2561,-3671019.2396474537,0.11238293761865319,0.2669465410745076,0.015393176381239495
2562,-29151045.04335385,0.09041194506867742,0.6714724925259254,-0.02444515929965732
2563,12896450.376778968,0.021452162898876935,0.2,0.03
2564,-1072221.960233286,0.03666325462694483,0.2838114742516409,-0.01292916375199356
2565,-26485476.5772927,0.09339294808793969,0.5627222136561437,-0.03
2566,223307.05900698714,0.07811977552566221,0.26425351170652067,0.012308273707007213
2567,-17453299.985074695,0.07683501496077656,0.5499474410334271,-0.014724026447288978
2568,-5685504.8951141145,0.06381766912655021,0.5052561515511648,0.011881823174330746
2569,-6913975.574005488,0.06332703531393073,0.6934050246259461,0.03
2570,-23875410.432598457,0.10661681386519226,0.5359725257064047,-0.010702566272328207
2571,8688679.824806727,0.05167149020975774,0.2,0.025334408573570565
2572,-6880603.812091652,0.09493832214372722,0.33989941013548064,0.007229387682075725
2573,4317470.135926757,0.06716479434283419,0.26148928488343703,0.022356356027352867
2574,-27619097.962928932,0.11365884724200986,0.5769762156118663,-0.008838841390208095
2575,-2932956.236286058,0.038179509701833744,0.5543689411498889,0.0009172889726991129
2576,-13436794.519059887,0.06832240849282509,0.5275716673355474,-0.011138272930845251
2577,-27801664.400134496,0.09555730459307883,0.581683267913912,-0.029218184114469165
2578,-14061431.348991908,0.058734908372405276,0.5965779908796742,-0.015572935868863965
2579,7913985.046401243,0.054479332481057144,0.2,0.023391153945601203
2580,-281392.11980341934,0.08876416611987366,0.2647244348389613,0.01593821535166247
2581,1329469.5913130045,0.08697684383200938,0.2,0.010270769735792606
2582,-10237450.718898224,0.0982604983338875,0.3436349541215141,-0.0030344123295879643
2583,-8786328.644728903,0.0653800207568751,0.40457302828872543,-0.01171474944708678
2584,-20685727.214491148,0.0839010286245903,0.4913692374045866,-0.029465711428702225
2585,-2089918.7150020907,0.07508682394023855,0.2,-0.007860601918602874
2586,-24044392.05222296,0.09969471603148686,0.583015041271749,-0.00943986581529176
2587,-82818.8699427126,0.04307421993838262,0.3385221299379911,-0.000821103726413086
2588,-43032723.588553995,0.12512683489035065,0.6946021003805872,-0.02751229806222063
2589,-24783435.88606302,0.1252421441761024,0.47693318027041876,-0.009183090451799072
2590,-49363191.81792321,0.1345672732535292,0.7504668427964493,-0.02473070216434743
2591,-14266671.956598336,0.06405129007639364,0.5263366766728519,-0.018991739195630467
2592,5427568.19457368,0.05015329472861817,0.2,0.01190648262597578
2593,-7252876.416714587,0.1201869709850959,0.2,-0.010429557973265524
2594,-7074954.506323017,0.09747993498519869,0.21744479151258592,-0.015318173520909638
2595,-6403658.3740831595,0.12272016873430255,0.244613549622545,0.004678752792542507
2596,-31651158.296519868,0.10422858816295928,0.7239155985524798,-0.005277932734631785
2597,556919.9403625699,0.058578394821962115,0.2298618777738407,-0.0005007612233204129
2598,-3091188.0102842357,0.0857314888405527,0.24922579403620798,0.000690076773031999
2599,1358973.8392704055,0.06248681161901588,0.3381557926534775,0.017734213098933145
2600,-41729419.37275265,0.1345426440751337,0.6172182258620156,-0.03
2601,-4401450.990617466,0.09642533275347032,0.22541776015323933,-0.0037382021965577474
2602,1524364.107124677,0.053457660121848494,0.3768659186378579,0.016449373910098753
2603,-2459049.0156420614,0.03842796762088288,0.34223505672650023,-0.012983672824918984
2604,-46385641.10528269,0.12017814983724133,0.9,0.0010932183140036234
2605,-8450042.27899063,0.08344555471549281,0.5202887978569575,0.022981710409408808
2606,-36743314.55728643,0.1247912311816291,0.6501601083064694,-0.01413576800097157
2607,5600279.110373891,0.04050599857514945,0.2,0.00879034348021842
2608,-13925590.24140443,0.07622957894552872,0.5928965805037413,0.004941133522429764
2609,-32820631.4637812,0.10998377010001026,0.6488555114636959,-0.0179233197244879
2610,-3791450.030037701,0.028377027331255508,0.6207862025466931,-0.00944295021024569
2611,-18147096.586114928,0.07722240370636642,0.5209928604068821,-0.02143319116935409
2612,-111321.32284510508,0.044176445884463206,0.3246249744240739,-0.0014069476005898474
2613,-9942551.33602291,0.08029246909440783,0.4107215862266097,-0.003424103088930323
2614,9377368.155154776,0.05664298511511885,0.2,0.03
2615,2434175.658159388,0.08306091679610894,0.2,0.013076461656801125
2616,12701823.71739771,0.023398429492689492,0.2,0.03
2617,-6958283.676984331,0.08789403574946329,0.3616192942607283,0.005969072439631796
2618,1454762.7178861536,0.050919991190050376,0.35099931540946944,0.011703096690104053
2619,-14990047.353400342,0.06649784233825647,0.6354761471265782,-0.005027479473025838
2620,-7599740.728714917,0.06769472647432973,0.38935815990461065,-0.007230138994371535
2621,-6195112.248998721,0.058210761168323355,0.4870284014695866,0.00221653008945373
2622,6229402.104774216,0.06327045828672152,0.2,0.02022209022995299
2623,-21302039.677396692,0.10626675329030562,0.4284577648780387,-0.023422813952491284
2624,-9227548.127418393,0.09019214794085062,0.2,-0.03
2625,-9047954.909400288,0.07636905577552473,0.4522498004096586,0.003164551632435268
2626,6275096.25347079,0.05050101919773504,0.2957659772634627,0.024891821251332328
2627,7243230.150642434,0.036954724026138745,0.3524017875092233,0.024936467747553245
2628,-25259245.29564625,0.08948189520092688,0.6079326650022808,-0.021546603748862077
2629,-9741707.570398692,0.07174876815194149,0.5900975956832293,0.01578103692897725
2630,-3219893.08636549,0.04575341865766742,0.3213228270312736,-0.012927544281909228
2631,-8420737.97890164,0.05573275997469544,0.44143276113981145,-0.013913199677831669
2632,-3895478.3407344073,0.10135454360696616,0.20145273624636773,-0.004339947293462962
2633,5377768.511324363,0.09663898155342297,0.2,0.03
2634,-26656890.795758873,0.10059183212759623,0.5649687256659357,-0.022260739112107467
2635,-10507732.960856032,0.1054614894429188,0.39177156098348365,0.010756747057672331
2636,-4210356.070854396,0.10732376148627384,0.2511793469550041,0.007285508553117632
2637,-38075137.95075558,0.1298274798764064,0.6733437614903763,-0.007013283127965011
2638,-6886897.514240248,0.056411508742605615,0.42438787141788875,-0.009180527691280915
2639,-4963850.482166862,0.07542709491285365,0.26812995001005996,-0.008924795624812224
2640,-11313409.329264577,0.06735514180782522,0.5822752641717749,0.0034604872084255354
2641,-41631873.34838373,0.13722707655484276,0.6840235304316498,-0.00832235538539598
2642,-14584120.248793278,0.08658893342071038,0.35120590767630944,-0.02673645024428021
2643,-24421856.736286387,0.08379596333854686,0.6888173488944684,-0.011718557687193779
2644,6159649.652286582,0.04364207613650111,0.2864384374575985,0.019646034230527448
2645,4063484.624306379,0.05102890580369468,0.429470900566739,0.02991947418831642
2646,685641.1990786688,0.039286003801266664,0.3968554440789285,0.0041878299333682235
2647,-22997793.501099523,0.08478481807097668,0.7317029435853434,0.0023771422000310005
2648,1342281.5009740517,0.042176072609827614,0.37209084641723034,0.006972905359790398
2649,-751775.971834531,0.0778731582025141,0.29301785331328367,0.012750177777489907
2650,-377451.9157474041,0.08559100495533349,0.2433054424420176,0.010301351144038446
2651,4428439.920404932,0.06178442183147728,0.2479698239511724,0.018382069597284487
2652,-12025009.139631828,0.07448155194365202,0.3956935853158566,-0.01851438547696546
2653,8466859.684586884,0.06206055795640969,0.2,0.02854917565991294
2654,-13374354.339933585,0.12508483168944398,0.27755153580639946,-0.013504042370577701
2655,-4551463.450597599,0.09395187767579166,0.2818377734561368,0.005002480881914611
2656,-12331860.91700279,0.06983962097116177,0.3989337230148756,-0.022889852772522416
2657,-17817199.568820328,0.07811839609507837,0.45082508386514075,-0.03
2658,1430728.784918211,0.011757677409926781,0.42266160723599167,-0.013775128390927743
2659,-1830981.5899380278,0.057955018987454934,0.36861797476073993,0.0056418987799996614
2660,-2985051.9494798575,0.04615024163759111,0.5147638162180899,0.005809253650741697
2661,-486667.2610117132,0.04242837882896383,0.31520221764283335,-0.0047865221458566
2662,-35363312.286397085,0.11774060687042977,0.7813534150080041,0.012663083325634726
2663,-2980114.734651437,0.093185054391874,0.3020071618019724,0.014457031468752986
2664,7200478.872570964,0.025054440314666374,0.2573337972374755,0.011832744935688023
2665,-11460702.327592397,0.10531116020363937,0.21369756011614433,-0.03
2666,-23327295.15092907,0.09059051268741208,0.5963732961588876,-0.014679660950313447
2667,9294630.721794724,0.019445105688874594,0.3132674232550159,0.019372025438028885
2668,-25757659.318983722,0.08784687119642494,0.5816786787664251,-0.03
2669,-216894.11294943094,0.06788681836148558,0.22779540023330863,0.0003879017704689082
2670,-331911.8677041419,0.040914317983834464,0.43972200577055454,0.004905774884939723
2671,-22254638.076294288,0.0742049934191037,0.7026769249508105,-0.014164864709883901
2672,-18027068.42704559,0.11698370141116507,0.3231161519092507,-0.02574717393707818
2673,8499917.916327834,0.031113991509481555,0.3259335507885349,0.02421166471713841
2674,7773069.8269184185,0.0672176026754925,0.2162706359772741,0.03
2675,-27909454.202856965,0.11438114214556816,0.6401389938710284,0.00505099182656229
2676,-13462141.538607398,0.0710513665661863,0.6337074060095355,0.006429168766313001
2677,-3517523.9797592834,0.0711557034714693,0.30980763160119124,0.00034662034339806856
2678,6355128.586665202,0.05278395489655989,0.2,0.01659091439864083
2679,-4142493.0546895247,0.05939457055485696,0.49785493427089345,0.01269159457755523
2680,2145541.5911066076,0.03813912637355936,0.24366658041022876,-0.002457087831818996
2681,-20056053.67442657,0.1055055916306763,0.45717198485875604,-0.01320243923152687
2682,-55973866.5721356,0.12757363811563144,0.8742485369627377,-0.03
2683,568458.8133982182,0.028583102674722548,0.2,-0.015697957714607958
2684,-29880031.53526144,0.11118953721858203,0.6031368354956252,-0.014814867119247746
2685,-7935467.934304116,0.08851851490348549,0.38241701571121034,0.006190263152729856
2686,-25144813.53623606,0.08555060833227894,0.6199332963614865,-0.023778274970449785
2687,-29182892.550871335,0.09335384505072408,0.6207469912309362,-0.03
2688,-5912356.639663519,0.1102170140364252,0.2,-0.00907798781385309
2689,9045.72291058302,0.04176411905645299,0.4851348525893179,0.010713418730090964
2690,-4691942.97111117,0.06681363451014581,0.27894691493780804,-0.010976581088199775
2691,1371355.42535357,0.08078533680215523,0.2808339990084385,0.020845862385770478
2692,5803501.07778283,0.05920673665057792,0.21928708329137192,0.019193983108599263
2693,9570974.409635283,0.05241612727127463,0.20874080333017875,0.03
2694,-17419571.380862083,0.12033326280555699,0.37118607696693784,-0.009848742975012311
2695,-13571844.526509073,0.09127967840961138,0.2928036431769159,-0.03
2696,-6179474.881637216,0.11955886845729215,0.35499067232949466,0.03
2697,-12903980.03400009,0.08413953136825379,0.30831416635215314,-0.028917804452989186
2698,-4480003.8655084595,0.07713992038145114,0.2,-0.016456439976511514
2699,-23355904.443798415,0.10881223864460728,0.6148857394636849,0.010548101509688174
2700,-16861579.38245543,0.09240453830043165,0.48373266731064685,-0.007588324553247637
2701,-24886447.464121543,0.11837283778312982,0.4951962708063131,-0.011780538544150598
2702,-17408920.465789642,0.09077523216228496,0.4428712822598653,-0.01858904419625805
2703,-147589.23989970423,0.03257287076012159,0.2,-0.01694545113660673
2704,-17018639.93848777,0.12196873015955541,0.3232937564822277,-0.018568296912116106
2705,5363198.266628564,0.02904717361424341,0.3754960970829568,0.013377370865632654
2706,-2146381.821503317,0.08379464658600753,0.2,-0.0046567232638789055
2707,-3046711.9728721594,0.06822869533390878,0.3332028204730962,0.0035552192328793765
2708,-45098413.17030135,0.10745369600095869,0.9,-0.01637081955358663
2709,-10669467.96388299,0.07127993452476362,0.38486757451832704,-0.017191345079465636
2710,-6677109.492660154,0.09415241947098246,0.2015836288804893,-0.018114031345209742
2711,-37634550.58128957,0.11988242417268946,0.7268384684776035,-0.005837266058070323
2712,10326142.28206402,0.04634148821475172,0.20351199610812518,0.03
2713,-17703921.412713498,0.08745579718560448,0.6256618379174349,0.008806384219513642
2714,-8978053.758437516,0.06261690957834093,0.5776271643233368,0.006648761445677715
2715,-5492873.042696089,0.07287572862932978,0.49185376266633946,0.01972155130753073
2716,-2247922.81160444,0.06690021241361284,0.2,-0.011703219292759935
2717,-17862863.266668215,0.11077248426850668,0.4146012887437969,-0.009113400258875241
2718,-18371504.530953784,0.06459913633442993,0.7344070087906274,-0.008133017526716597
2719,-8835837.455367943,0.05300023620125742,0.38398929574296203,-0.02390849482807424
2720,-6342093.927801853,0.05278158731564493,0.3320915315466323,-0.0196508911865355
2721,-23195895.970542718,0.09053075008126249,0.5192777063532994,-0.02796300003497118
2722,-11685028.90963946,0.06057489341865904,0.5380074111264702,-0.011043245046251062
2723,6913811.9064992815,0.025788765230125257,0.3831211533642188,0.017458056311744092
2724,-20079747.853615772,0.09737756486466707,0.46342688240684715,-0.019407438175006557
2725,-10900559.618486334,0.06322883420954667,0.5562427717442395,-0.0028797453942900086
2726,1654998.8082931936,0.08571158599491106,0.2,0.011053734063413694
2727,-23032036.4338096,0.12979811841094863,0.48060558966849165,0.0029199246605944064
2728,5975375.692762801,0.03368785520833222,0.2,0.007583585102672903
2729,-4766473.776593912,0.05403870382237098,0.5624389435002026,0.011856768392367647
2730,-4677020.344412775,0.059702271102298955,0.3746715221609927,-0.0035776391445093815
2731,9151085.070474898,0.03163138827016235,0.2,0.019269077629473372
2732,-2217503.8847600855,0.07545375289020052,0.3289393706369133,0.010920725675492972
2733,-30610127.66084001,0.12892698709315353,0.4716125772107043,-0.03
2734,-3921015.826394383,0.09797353799610375,0.35317007448140997,0.02346089847574258
2735,-19203432.508029435,0.06404872843715448,0.6520201637275966,-0.022581906781483987
2736,-20819958.24631627,0.08367935081088278,0.5480474148899491,-0.02087802872339488
2737,-27283792.309307624,0.11504441502179663,0.47069575643188766,-0.03
2738,9097823.478532653,0.03139502904170682,0.3786486822635449,0.03
2739,-6929000.913049832,0.07798461331005493,0.3784754587937169,0.0016208402792275295
2740,-56587766.21848187,0.1342140508869715,0.9,-0.014195842567913544
2741,5487663.989031451,0.03010893328706487,0.2661565479620973,0.008175116835218089
